,Time_Zone ,Date,Tweets_tag
3124, Central Africa Standard Time	,2019-08-29,"		RT @GBVnet: A rights-based analysis of #VAWPrevention advocates that violence against women and girls must not be accepted, tolerated, or jâ€¦	en	[{'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	4	0	['vawprevention']	[]	https://twitter.com/GBVnet/status/1167005823123501059	True	0	0					1577680016	A rights-based analysis of #VAWPrevention advocates that violence against women and girls must not be accepted, tolerated, or justified under any circumstance.	1166304219932057600	[]	2019-08-27 11:59:29 W. Central Africa Standard Time"
3125, Central Africa Standard Time	,2019-08-29,"		RT @GBVnet: A rights-based analysis of #VAWPrevention explores and deconstructs the systems that promote and uphold violence against womenâ€¦	en	[{'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	3	0	['vawprevention']	[]	https://twitter.com/GBVnet/status/1167005809538191360	True	0	0					1577680016	A rights-based analysis of #VAWPrevention explores and deconstructs the systems that promote and uphold violence against women and girls as â€œnormal.â€�	1166304222478028800	[]	2019-08-27 11:59:30 W. Central Africa Standard Time"
3126, Central Africa Standard Time	,2019-08-29,"		RT @GBVnet: A rights-based analysis of #VAWPrevention maintains that menâ€™s power over women is a core driver of violence against women andâ€¦	en	[{'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	2	0	['vawprevention']	[]	https://twitter.com/GBVnet/status/1167005786838638593	True	0	0					1577680016	A rights-based analysis of #VAWPrevention maintains that menâ€™s power over women is a core driver of violence against women and girls, and that to effectively address this violence we must address this power imbalance.	1166304224944238592	[]	2019-08-27 11:59:30 W. Central Africa Standard Time"
3127, Central Africa Standard Time	,2019-08-29,"		RT @GBVnet: A rights-based analysis of #VAWPrevention understands that violence against women affects us all but has the most direct and daâ€¦	en	[{'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	4	0	['vawprevention']	[]	https://twitter.com/GBVnet/status/1167005781012729857	True	0	0					1577680016	A rights-based analysis of #VAWPrevention understands that violence against women affects us all but has the most direct and dangerous consequences for women.	1166304227506958336	[]	2019-08-27 11:59:31 W. Central Africa Standard Time"
3128, Central Africa Standard Time	,2019-08-29,"		RT @GBVnet: By accepting a rights-based analysis of #VAWPrevention, we are able to create ethical programs that honor the equality betweenâ€¦	en	[{'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	1	0	['vawprevention']	[]	https://twitter.com/GBVnet/status/1167005764784930816	True	0	0					1577680016	""By accepting a rights-based analysis of #VAWPrevention, we are able to create ethical programs that honor the equality between women and men and affect more meaningful, lasting change. #StopViolenceAgainstWomen"
3129, Central Africa Standard Time	,2019-08-29,"		RT @Scoenuganda1: #BreakingTheCycle  Girls donâ€™t need empowering; they just need a fair start and a level playing field. Thatâ€™s why at @Scoâ€¦	en	[{'screen_name': 'scoenuganda1', 'name': 'share child opportunity eastern & northern uganda', 'id': '4862422503'}]	[]	[]	0	8	0	['breakingthecycle']	[]	https://twitter.com/GBVnet/status/1167005545292865542	True	0	0					4862422503	""#BreakingTheCycle"
3130, Central Africa Standard Time	,2019-08-29,"		RT @YWCAAKenya: Sure!! Gender stereotypes and social norms are the main obstacles to gender equity @awdf01  @PeresAbeka  @SayNO_UNiTE  @GBVâ€¦	en	""[{'screen_name': 'ywcaakenya', 'name': 'young women', 'id': '3906953301'}, {'screen_name': 'awdf01', 'name': """"african women's development fund"""", 'id': '24703416'}, {'screen_name': 'peresabeka', 'name': 'peres abeka', 'id': '611558620'}, {'screen_name': 'sayno_unite', 'name': 'say no - unite', 'id': '84114313'}]""	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1167005357501272064	True	https://twitter.com/GBVnet/status/1166706121605898240	0					3906953301	""Sure!! Gender stereotypes and social norms are the main obstacles to gender equity"
3131, Central Africa Standard Time	,2019-08-29,"		RT @Media4gbv: UN says half of students at @UniversityOfZim have experienced #GBV Read More:-  https://t.co/O7lewVq0rg @SAYWHATOrg @Shamwariâ€¦	en	[{'screen_name': 'media4gbv', 'name': '#media4gbvsaysstayathome', 'id': '1141972885634002944'}, {'screen_name': 'universityofzim', 'name': 'university of zimbabwe', 'id': '996221266687332353'}, {'screen_name': 'saywhatorg', 'name': 'saywhat', 'id': '2325278064'}]	['https://media4genderjusticezw.blogspot.com/2019/08/united-nations-says-half-of-students-at.html']	[]	0	6	0	['gbv']	[]	https://twitter.com/GBVnet/status/1167005324693397509	True	0	0					1141972885634002944	UN says half of students at @UniversityOfZim have experienced #GBV Read More:- https://t.co/O7lewVq0rg @SAYWHATOrg @ShamwariyeMwana @GBVnet @SAfAIDS @Pachoto2014 @tagalife @femalestudents @roots_africa @GenderLinks @GMCZimbabwe @GenderZimbabwe @GenderProtocol https://t.co/umHreQwIPR	1166992238443978752	[]	2019-08-29 09:33:25 W. Central Africa Standard Time"
3132, Central Africa Standard Time	,2019-08-29,"		RT @Everlovly: Female sex workers are 13Â·5 times more likely to be infected with HIV &amp; STI, yet they face increased barriers to access, uptâ€¦	en	[{'screen_name': 'everlovly', 'name': 'evelyn c joseph', 'id': '277006253'}]	[]	[]	0	5	0	[]	[]	https://twitter.com/GBVnet/status/1167005284604227584	True	0	0					277006253	Female sex workers are 13Â·5 times more likely to be infected with HIV &amp; STI, yet they face increased barriers to access, uptake, and continuation of HIV prevention.  We are Providing  structural, biomedical &amp; behavioural intervention. Kindly support us with essential commodities. https://t.co/8bUUjWCrgG	1167000398353313792	[]	2019-08-29 10:05:51 W. Central Africa Standard Time"
3133, Central Africa Standard Time	,2019-08-29,"		RT @TheSVRI: USAID is seeking to fund the innovative application of promising or proven interventions that prevent and respond to gender-baâ€¦	en	[{'screen_name': 'thesvri', 'name': 'svri', 'id': '467196067'}]	[]	[]	0	9	0	[]	[]	https://twitter.com/GBVnet/status/1167005128735559680	True	0	0					467196067	USAID is seeking to fund the innovative application of promising or proven interventions that prevent and respond to gender-based violence across programs that address the access, use, control, and management of natural resources. https://t.co/LI1lLwzKCr	1167003064773087232	[]	2019-08-29 10:16:27 W. Central Africa Standard Time"
3134, Central Africa Standard Time	,2019-08-29,"		RT @FemnetProg: We are reflecting (eyes closed) on why do we let fellow women down! 25 years later what are the tangible gains of the #Beijâ€¦	en	[{'screen_name': 'femnetprog', 'name': 'femnet', 'id': '334548719'}]	[]	[]	0	15	0	[]	[]	https://twitter.com/GBVnet/status/1167005088357015552	True	0	0					334548719	""We are reflecting (eyes closed) on why do we let fellow women down! 25 years later what are the tangible gains of the #Beijing PfA for women of Africa? #Beijing25Africa"
3135, Central Africa Standard Time	,2019-08-28,"		What can we do to promote gender equality and prevent gender-based violence?   - By challenging and eliminating gender stereotypes and social norms which perpetuate power imbalances, and enables GBV and violence against women and girls.  What ideas do you have to prevent #GBV  https://t.co/cyE8udAfr1	en	[]	[]	['https://pbs.twimg.com/media/EDD5BsLXoAUy46Q.jpg']	0	13	23	['gbv']	[]	https://twitter.com/GBVnet/status/1166706121605898240	False	0	1	https://pbs.twimg.com/media/EDD5BsLXoAUy46Q.jpg							[]"
3136, Central Africa Standard Time	,2019-08-28,"		RT @PixelProject: #Africa #VAW #Resources  https://t.co/YR4O4HBLfO	und	[{'screen_name': 'pixelproject', 'name': 'the pixel project', 'id': '21452804'}]	[]	[]	0	1	0	['africa', 'vaw', 'resources']	[]	https://twitter.com/GBVnet/status/1166705546654826496	True	https://twitter.com/GBVnet/status/1166004104231038976	0					21452804	#Africa #VAW #Resources	1166462893845635078	[]	2019-08-27 22:30:00 W. Central Africa Standard Time"
3137, Central Africa Standard Time	,2019-08-28,"		RT @amwaafrika: If we remain silent about our pain, they will kill us and say we enjoyed it. Our silence will not protect us!  #CampusMeTooâ€¦	en	[{'screen_name': 'amwaafrika', 'name': 'akina mama wa afrika', 'id': '482128456'}]	[]	[]	0	14	0	['campusmetoo']	[]	https://twitter.com/GBVnet/status/1166705480066109447	True	0	0					482128456	""If we remain silent about our pain, they will kill us and say we enjoyed it. Our silence will not protect us!"
3138, Central Africa Standard Time	,2019-08-28,"		RT @EmthonjeniWomen: 'Women need to be assertive and speak out against violence. There is no 'lesser violence'. All forms of violence shoulâ€¦	en	""[{'screen_name': 'emthonjeniwomen', 'name': """"emthonjeni women's forum"""", 'id': '766219626166493188'}]""	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1166705356292141056	True	0	0					766219626166493188	'Women need to be assertive and speak out against violence. There is no 'lesser violence'. All forms of violence should not be tolerated'. Sentiments from Insiza ward 16 and 17 Community Activists during a CAs practice session today. https://t.co/Wj3ULyt9Km	1166676282106679296	[]	2019-08-28 12:37:56 W. Central Africa Standard Time"
3139, Central Africa Standard Time	,2019-08-28,"		RT @MakeWomenCount: Women are key to the activism that has helped sustain the protests and civilian resistance to autocratic governments. Sâ€¦	en	[{'screen_name': 'makewomencount', 'name': 'makeeverywomancount', 'id': '316345697'}]	[]	[]	0	14	0	[]	[]	https://twitter.com/GBVnet/status/1166705284963819520	True	0	0					316345697	""Women are key to the activism that has helped sustain the protests and civilian resistance to autocratic governments. Sudan, Yemen, Benghazi, Libya have repeatedly shown."
3140, Central Africa Standard Time	,2019-08-27,"		RT @JustDerby: @GBVnet A rights-based analysis of #VAWPrevention acknowledges that violence against women is as a result of power imbalanceâ€¦	en	[{'screen_name': 'justderby', 'name': 'tired of homophobia in gh ðŸ‡¬ðŸ‡­ðŸ’”', 'id': '623764529'}, {'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	3	0	['vawprevention']	[]	https://twitter.com/GBVnet/status/1166323756756873216	True	0	0					623764529	@GBVnet A rights-based analysis of #VAWPrevention acknowledges that violence against women is as a result of power imbalances and thus does not place blame/culpability on victims/survivors of violence.	1166305961268719617	[]	2019-08-27 12:06:24 W. Central Africa Standard Time"
3141, Central Africa Standard Time	,2019-08-27,"		RT @uwonet: Yesterday @uwonet, @uwopa &amp; the Domestic Violence Coalition met the Speaker of @Parliament_Ug to discuss a practicable way forwâ€¦	en	""[{'screen_name': 'uwonet', 'name': """"uganda women's network"""", 'id': '304873807'}, {'screen_name': 'uwonet', 'name': """"uganda women's network"""", 'id': '304873807'}, {'screen_name': 'uwopa', 'name': 'uwopa', 'id': '1857361609'}, {'screen_name': 'parliament_ug', 'name': 'parliament of uganda', 'id': '1878575250'}]""	[]	[]	0	35	0	[]	[]	https://twitter.com/GBVnet/status/1166323670459060224	True	0	0					304873807	Yesterday @uwonet, @uwopa &amp; the Domestic Violence Coalition met the Speaker of @Parliament_Ug to discuss a practicable way forward on the 4 pending Bills: The Marriage and Divorce Bill, 2009; Succession Amendment Bill, 2018; The Employment Amendment Bill &amp; Sexual Offenses Bill. https://t.co/kHzfuBgIWm	1166323414530953222	[]	2019-08-27 13:15:45 W. Central Africa Standard Time"
3142, Central Africa Standard Time	,2019-08-27,"		By accepting a rights-based analysis of #VAWPrevention, we are able to create ethical programs that honor the equality between women and men and affect more meaningful, lasting change. #StopViolenceAgainstWomen   https://t.co/7QQly3dBlg	en	[]	['http://preventgbvafrica.org/understanding-vaw/shared-analysis/']	[]	0	1	4	['vawprevention', 'stopviolenceagainstwomen']	[]	https://twitter.com/GBVnet/status/1166304230199701505	False	0	0								[]"
3143, Central Africa Standard Time	,2019-08-27,		A rights-based analysis of #VAWPrevention understands that violence against women affects us all but has the most direct and dangerous consequences for women.	en	[]	[]	[]	1	4	4	['vawprevention']	[]	https://twitter.com/GBVnet/status/1166304227506958336	False	0	0								[]
3144, Central Africa Standard Time	,2019-08-27,"		A rights-based analysis of #VAWPrevention maintains that menâ€™s power over women is a core driver of violence against women and girls, and that to effectively address this violence we must address this power imbalance.	en	[]	[]	[]	1	2	3	['vawprevention']	[]	https://twitter.com/GBVnet/status/1166304224944238592	False	0	0								[]"
3145, Central Africa Standard Time	,2019-08-27,		A rights-based analysis of #VAWPrevention explores and deconstructs the systems that promote and uphold violence against women and girls as â€œnormal.â€�	en	[]	[]	[]	1	3	3	['vawprevention']	[]	https://twitter.com/GBVnet/status/1166304222478028800	False	0	0								[]
